null,2849,2011,Ｊ２,第８節第１日,04/23(土),19:07,カターレ富山,栃木ＳＣ,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光／ひかりＴＶ
null,33662,2011,Ｊ１,第７節第２日,04/24(日),13:03,アルビレックス新潟,ジュビロ磐田,東北電力ビッグスワンスタジアム,スカパー／ｅ２／スカパー光／ひかりＴＶ
null,8551,2011,Ｊ１,第７節第２日,04/24(日),13:04,モンテディオ山形,セレッソ大阪,ＮＤソフトスタジアム山形,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
null,18788,2011,Ｊ１,第７節第２日,04/24(日),13:05,サンフレッチェ広島,ガンバ大阪,広島ビッグアーチ,スカパー／ｅ２／スカパー光
null,42767,2011,Ｊ１,第７節第２日,04/24(日),14:04,浦和レッズ,名古屋グランパス,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光
null,4516,2011,Ｊ２,第８節第２日,04/24(日),13:05,東京ヴェルディ,愛媛ＦＣ,駒沢オリンピック公園総合運動場陸上競技場,スカパー／ｅ２／スカパー光
null,9161,2011,Ｊ２,第８節第２日,04/24(日),13:29,京都サンガF.C.,ファジアーノ岡山,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２（録）／スカパー光／ＫＢＳ京都（録）
null,16360,2011,Ｊ２,第８節第２日,04/24(日),14:05,ジェフユナイテッド千葉,ＦＣ東京,フクダ電子アリーナ,スカパー／ｅ２／スカパー光／ひかりＴＶ（録）
null,3101,2011,Ｊ２,第８節第２日,04/24(日),16:03,ギラヴァンツ北九州,ガイナーレ鳥取,北九州市立本城陸上競技場,スカパー／ｅ２／スカパー光
null,9537,2011,Ｊ２,第８節第２日,04/24(日),16:05,大分トリニータ,ザスパ草津,大分銀行ドーム,スカパー／ｅ２／スカパー光
null,12147,2011,Ｊ１,第８節第１日,04/29(金・祝),13:03,アビスパ福岡,鹿島アントラーズ,レベルファイブスタジアム,スカパー／ｅ２／スカパー光
null,33436,2011,Ｊ１,第８節第１日,04/29(金・祝),14:03,横浜Ｆ・マリノス,清水エスパルス,日産スタジアム,スカパー／ｅ２／スカパー光／ひかりＴＶ
null,18456,2011,Ｊ１,第８節第１日,04/29(金・祝),14:04,ベガルタ仙台,浦和レッズ,ユアテックスタジアム仙台,スカパー／ｅ２／スカパー光
null,10319,2011,Ｊ１,第８節第１日,04/29(金・祝),14:05,柏レイソル,ヴァンフォーレ甲府,日立柏サッカー場,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ（録）
null,10502,2011,Ｊ１,第８節第１日,04/29(金・祝),14:05,ヴィッセル神戸,大宮アルディージャ,ホームズスタジアム神戸,スカパー／ｅ２／スカパー光／ＮＨＫ神戸（録）
null,9014,2011,Ｊ１,第８節第１日,04/29(金・祝),15:04,セレッソ大阪,アルビレックス新潟,キンチョウスタジアム,スカパー／ｅ２／スカパー光／ＢＳ
null,17052,2011,Ｊ１,第８節第１日,04/29(金・祝),18:03,ガンバ大阪,モンテディオ山形,万博記念競技場,スカパー／ｅ２／スカパー光
null,11319,2011,Ｊ１,第８節第１日,04/29(金・祝),19:04,ジュビロ磐田,サンフレッチェ広島,ヤマハスタジアム（磐田）,スカパー／ｅ２／スカパー光／ひかりＴＶ
null,14556,2011,Ｊ１,第８節第１日,04/29(金・祝),19:04,名古屋グランパス,川崎フロンターレ,名古屋市瑞穂陸上競技場,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
null,4473,2011,Ｊ２,第９節第１日,04/30(土),13:03,栃木ＳＣ,京都サンガF.C.,栃木県グリーンスタジアム,スカパー／ｅ２（録）／スカパー光／とちぎテレビ（録）
null,3268,2011,Ｊ２,第９節第１日,04/30(土),13:03,ガイナーレ鳥取,カターレ富山,とりぎんバードスタジアム,スカパー／ｅ２／スカパー光／日本海テレビ
null,3258,2011,Ｊ２,第９節第１日,04/30(土),13:04,ザスパ草津,ロアッソ熊本,正田醤油スタジアム群馬,スカパー／ｅ２（録）／スカパー光／群馬テレビ（録）
null,17572,2011,Ｊ２,第９節第１日,04/30(土),13:04,ＦＣ東京,コンサドーレ札幌,味の素スタジアム,スカパー／ｅ２／スカパー光／ひかりＴＶ／ＴＯＫＹＯ　ＭＸ（録）
null,10425,2011,Ｊ２,第９節第１日,04/30(土),13:05,湘南ベルマーレ,横浜ＦＣ,平塚競技場,スカパー／ｅ２／スカパー光／ひかりＴＶ／ｔｖｋ（録）
null,4462,2011,Ｊ２,第９節第１日,04/30(土),13:05,徳島ヴォルティス,ジェフユナイテッド千葉,鳴門・大塚スポーツパークポカリスエットスタジアム,スカパー／ｅ２（録）／スカパー光
null,5481,2011,Ｊ２,第９節第１日,04/30(土),13:06,サガン鳥栖,東京ヴェルディ,ベストアメニティスタジアム,スカパー／ｅ２／スカパー光
null,8384,2011,Ｊ２,第９節第１日,04/30(土),16:04,ファジアーノ岡山,大分トリニータ,ｋａｎｋｏスタジアム,スカパー／ｅ２／スカパー光
null,5832,2011,Ｊ２,第９節第１日,04/30(土),16:05,ＦＣ岐阜,水戸ホーリーホック,岐阜メモリアルセンター長良川競技場,スカパー／ｅ２／スカパー光
null,3456,2011,Ｊ２,第９節第１日,04/30(土),16:05,愛媛ＦＣ,ギラヴァンツ北九州,ニンジニアスタジアム,スカパー／ｅ２／スカパー光
null,15859,2011,Ｊ１,第９節第１日,05/03(火・祝),14:03,ベガルタ仙台,アビスパ福岡,ユアテックスタジアム仙台,スカパー／ｅ２／スカパー光／ＮＨＫ仙台／ＮＨＫ福岡
null,10414,2011,Ｊ１,第９節第１日,05/03(火・祝),14:03,モンテディオ山形,柏レイソル,ＮＤソフトスタジアム山形,スカパー／ｅ２／スカパー光／ＢＳ（録）／ＮＨＫ山形
null,47056,2011,Ｊ１,第９節第１日,05/03(火・祝),14:03,浦和レッズ,横浜Ｆ・マリノス,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光／ＮＨＫ総合
null,12056,2011,Ｊ１,第９節第１日,05/03(火・祝),14:03,ヴァンフォーレ甲府,大宮アルディージャ,山梨中銀スタジアム,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／ＮＨＫ甲府
null,30610,2011,Ｊ１,第９節第１日,05/03(火・祝),14:03,アルビレックス新潟,ヴィッセル神戸,東北電力ビッグスワンスタジアム,スカパー／ｅ２／スカパー光／ＮＨＫ新潟／ＮＨＫ神戸
null,18449,2011,Ｊ１,第９節第１日,05/03(火・祝),14:05,川崎フロンターレ,ジュビロ磐田,等々力陸上競技場,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
null,18847,2011,Ｊ１,第９節第１日,05/03(火・祝),15:04,清水エスパルス,サンフレッチェ広島,アウトソーシングスタジアム日本平,スカパー／ｅ２／スカパー光／静岡放送
null,4086,2011,Ｊ２,第１０節第１日,05/04(水・祝),13:04,水戸ホーリーホック,湘南ベルマーレ,ケーズデンキスタジアム水戸,スカパー／ｅ２（録）／スカパー光
null,8924,2011,Ｊ２,第１０節第１日,05/04(水・祝),13:04,京都サンガF.C.,サガン鳥栖,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）
null,8829,2011,Ｊ２,第１０節第１日,05/04(水・祝),13:05,大分トリニータ,徳島ヴォルティス,大分銀行ドーム,スカパー／ｅ２／スカパー光
null,11834,2011,Ｊ２,第１０節第１日,05/04(水・祝),14:03,ジェフユナイテッド千葉,愛媛ＦＣ,フクダ電子アリーナ,スカパー／ｅ２／スカパー光
null,12386,2011,Ｊ２,第１０節第１日,05/04(水・祝),14:04,コンサドーレ札幌,ザスパ草津,札幌ドーム,スカパー／ｅ２／スカパー光／北海道テレビ
null,7323,2011,Ｊ２,第１０節第１日,05/04(水・祝),14:04,ファジアーノ岡山,栃木ＳＣ,ｋａｎｋｏスタジアム,スカパー／ｅ２（録）／スカパー光／山陽放送
null,6948,2011,Ｊ２,第１０節第１日,05/04(水・祝),15:03,ロアッソ熊本,ギラヴァンツ北九州,熊本県民総合運動公園陸上競技場,スカパー／ｅ２（録）／スカパー光／熊本放送
null,28832,2011,Ｊ２,第１０節第１日,05/04(水・祝),15:04,東京ヴェルディ,ＦＣ東京,味の素スタジアム,スカパー／ｅ２／スカパー光／ＢＳ
null,5464,2011,Ｊ２,第１０節第１日,05/04(水・祝),16:03,横浜ＦＣ,ガイナーレ鳥取,ニッパツ三ツ沢球技場,スカパー／ｅ２／スカパー光
null,4142,2011,Ｊ２,第１０節第１日,05/04(水・祝),16:04,カターレ富山,ＦＣ岐阜,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光
null,12481,2011,Ｊ１,第１０節第１日,05/07(土),13:04,サンフレッチェ広島,ヴァンフォーレ甲府,広島ビッグアーチ,スカパー／ｅ２／スカパー光／ひかりＴＶ
null,13520,2011,Ｊ１,第１０節第１日,05/07(土),14:03,横浜Ｆ・マリノス,アビスパ福岡,日産スタジアム,スカパー／ｅ２／スカパー光／ひかりＴＶ
null,8960,2011,Ｊ１,第１０節第１日,05/07(土),14:03,ジュビロ磐田,モンテディオ山形,ヤマハスタジアム（磐田）,スカパー／ｅ２／スカパー光／静岡放送
null,10364,2011,Ｊ１,第１０節第１日,05/07(土),14:03,ヴィッセル神戸,川崎フロンターレ,ホームズスタジアム神戸,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
null,11559,2011,Ｊ１,第１０節第１日,05/07(土),15:04,名古屋グランパス,清水エスパルス,名古屋市瑞穂陸上競技場,スカパー／ｅ２／スカパー光／ＢＳ／東海テレビ（録）
null,9094,2011,Ｊ１,第１０節第１日,05/07(土),15:05,大宮アルディージャ,アルビレックス新潟,ＮＡＣＫ５スタジアム大宮,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
null,24222,2011,Ｊ１,第１０節第１日,05/07(土),16:05,柏レイソル,浦和レッズ,国立競技場,スカパー／ｅ２／スカパー光
null,11576,2011,Ｊ１,第１０節第１日,05/07(土),19:03,セレッソ大阪,ベガルタ仙台,キンチョウスタジアム,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
null,6105,2011,Ｊ２,第１１節第１日,05/08(日),13:03,栃木ＳＣ,横浜ＦＣ,栃木県グリーンスタジアム,スカパー／ｅ２／スカパー光／とちぎテレビ（録）／ひかりＴＶ
null,8614,2011,Ｊ２,第１１節第１日,05/08(日),13:03,サガン鳥栖,大分トリニータ,ベストアメニティスタジアム,スカパー／ｅ２／スカパー光
null,2416,2011,Ｊ２,第１１節第１日,05/08(日),13:04,ザスパ草津,ファジアーノ岡山,正田醤油スタジアム群馬,スカパー／ｅ２／スカパー光
null,4694,2011,Ｊ２,第１１節第１日,05/08(日),13:05,徳島ヴォルティス,京都サンガF.C.,鳴門・大塚スポーツパークポカリスエットスタジアム,スカパー／ｅ２／スカパー光／ＮＨＫ徳島
null,7159,2011,Ｊ２,第１１節第１日,05/08(日),16:03,湘南ベルマーレ,愛媛ＦＣ,平塚競技場,スカパー／ｅ２／スカパー光
null,5709,2011,Ｊ２,第１１節第１日,05/08(日),16:03,ロアッソ熊本,コンサドーレ札幌,熊本県民総合運動公園陸上競技場,スカパー／ｅ２／スカパー光／ひかりＴＶ
null,14174,2011,Ｊ２,第１１節第１日,05/08(日),16:04,ＦＣ東京,カターレ富山,味の素スタジアム,スカパー／ｅ２／スカパー光
null,3560,2011,Ｊ２,第１１節第１日,05/08(日),19:03,ガイナーレ鳥取,ジェフユナイテッド千葉,とりぎんバードスタジアム,スカパー／ｅ２／スカパー光
null,3199,2011,Ｊ２,第１１節第１日,05/08(日),19:03,ギラヴァンツ北九州,水戸ホーリーホック,北九州市立本城陸上競技場,スカパー／ｅ２／スカパー光
null,3083,2011,Ｊ２,第１１節第１日,05/08(日),19:04,ＦＣ岐阜,東京ヴェルディ,岐阜メモリアルセンター長良川競技場,スカパー／ｅ２／スカパー光
null,11544,2011,Ｊ１,第１１節第１日,05/14(土),13:04,ベガルタ仙台,ジュビロ磐田,ユアテックスタジアム仙台,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）／東日本放送
null,7435,2011,Ｊ１,第１１節第１日,05/14(土),13:04,モンテディオ山形,大宮アルディージャ,ＮＤソフトスタジアム山形,スカパー／ｅ２／スカパー光
null,25312,2011,Ｊ１,第１１節第１日,05/14(土),14:04,アルビレックス新潟,柏レイソル,東北電力ビッグスワンスタジアム,スカパー／ｅ２／スカパー光／ＢＳ（録）
null,14350,2011,Ｊ１,第１１節第１日,05/14(土),14:04,清水エスパルス,ヴィッセル神戸,アウトソーシングスタジアム日本平,スカパー／ｅ２／スカパー光／テレビ静岡
null,17004,2011,Ｊ１,第１１節第１日,05/14(土),15:04,サンフレッチェ広島,横浜Ｆ・マリノス,広島ビッグアーチ,スカパー／ｅ２／スカパー光／ＮＨＫ広島
null,2694,2011,Ｊ２,第１２節第１日,05/14(土),13:05,水戸ホーリーホック,ロアッソ熊本,ケーズデンキスタジアム水戸,スカパー／ｅ２（録）／スカパー光
null,5622,2011,Ｊ２,第１２節第１日,05/14(土),14:02,愛媛ＦＣ,徳島ヴォルティス,ニンジニアスタジアム,スカパー／ｅ２（録）／スカパー光／ＮＨＫ松山／ＮＨＫ徳島
null,3126,2011,Ｊ２,第１２節第１日,05/14(土),14:03,東京ヴェルディ,ギラヴァンツ北九州,味の素スタジアム,スカパー／ｅ２／スカパー光
null,3174,2011,Ｊ２,第１２節第１日,05/14(土),14:03,横浜ＦＣ,ＦＣ岐阜,ニッパツ三ツ沢球技場,スカパー／ｅ２（録）／スカパー光
null,6520,2011,Ｊ２,第１２節第１日,05/14(土),16:05,ザスパ草津,ＦＣ東京,正田醤油スタジアム群馬,スカパー／ｅ２／スカパー光／群馬テレビ（録）
null,14075,2011,Ｊ１,第１１節第２日,05/15(日),13:03,ヴァンフォーレ甲府,名古屋グランパス,山梨中銀スタジアム,スカパー／ｅ２／スカパー光
null,18403,2011,Ｊ１,第１１節第２日,05/15(日),15:03,アビスパ福岡,ガンバ大阪,レベルファイブスタジアム,スカパー／ｅ２／スカパー光（Ｊ　ｓｐｏｒｔｓ　Ｐｌｕｓ）
null,31571,2011,Ｊ１,第１１節第２日,05/15(日),15:05,浦和レッズ,セレッソ大阪,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ／テレ玉
null,19643,2011,Ｊ１,第１１節第２日,05/15(日),16:03,川崎フロンターレ,鹿島アントラーズ,等々力陸上競技場,スカパー／ｅ２／スカパー光
null,5464,2011,Ｊ２,第１２節第２日,05/15(日),13:04,京都サンガF.C.,カターレ富山,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）
null,7133,2011,Ｊ２,第１２節第２日,05/15(日),13:05,大分トリニータ,栃木ＳＣ,大分銀行ドーム,スカパー／ｅ２／スカパー光
null,9326,2011,Ｊ２,第１２節第２日,05/15(日),14:03,コンサドーレ札幌,ガイナーレ鳥取,札幌ドーム,スカパー／ｅ２／スカパー光／ＮＨＫ札幌
null,10330,2011,Ｊ２,第１２節第２日,05/15(日),16:03,ジェフユナイテッド千葉,ファジアーノ岡山,フクダ電子アリーナ,スカパー／ｅ２／スカパー光
null,6658,2011,Ｊ２,第１２節第２日,05/15(日),16:03,湘南ベルマーレ,サガン鳥栖,平塚競技場,スカパー／ｅ２／スカパー光
null,7712,2011,Ｊ１,第１２節第１日,05/20(金),19:04,セレッソ大阪,川崎フロンターレ,キンチョウスタジアム,スカパー／ｅ２／スカパー光
null,12372,2011,Ｊ１,第１２節第２日,05/21(土),14:03,ジュビロ磐田,アビスパ福岡,ヤマハスタジアム（磐田）,スカパー／ｅ２／スカパー光
null,17751,2011,Ｊ１,第１２節第２日,05/21(土),15:05,横浜Ｆ・マリノス,ヴァンフォーレ甲府,日産スタジアム,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳ－ＴＢＳ
null,37521,2011,Ｊ１,第１２節第２日,05/21(土),16:03,浦和レッズ,鹿島アントラーズ,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光
null,21506,2011,Ｊ１,第１２節第２日,05/21(土),16:03,名古屋グランパス,柏レイソル,豊田スタジアム,スカパー／ｅ２／スカパー光／ＮＨＫ名古屋
null,15978,2011,Ｊ１,第１２節第２日,05/21(土),19:04,ガンバ大阪,アルビレックス新潟,万博記念競技場,スカパー／ｅ２／スカパー光／ＢＳ
null,15520,2011,Ｊ１,第１２節第２日,05/21(土),19:04,ヴィッセル神戸,サンフレッチェ広島,ホームズスタジアム神戸,スカパー／ｅ２／スカパー光
null,4248,2011,Ｊ２,第１３節第１日,05/21(土),13:04,サガン鳥栖,コンサドーレ札幌,ベストアメニティスタジアム,スカパー／ｅ２／スカパー光
null,4349,2011,Ｊ２,第１３節第１日,05/21(土),13:04,ロアッソ熊本,ジェフユナイテッド千葉,熊本市水前寺競技場,スカパー／ｅ２／スカパー光／熊本県民テレビ
null,9374,2011,Ｊ２,第１３節第１日,05/21(土),17:03,ファジアーノ岡山,横浜ＦＣ,ｋａｎｋｏスタジアム,スカパー／ｅ２／スカパー光
null,18008,2011,Ｊ１,第１２節第３日,05/22(日),13:04,モンテディオ山形,ベガルタ仙台,ＮＤソフトスタジアム山形,スカパー／ｅ２／スカパー光
null,6668,2011,Ｊ１,第１２節第３日,05/22(日),16:03,大宮アルディージャ,清水エスパルス,ＮＡＣＫ５スタジアム大宮,スカパー／ｅ２／スカパー光／テレ玉
null,3140,2011,Ｊ２,第１３節第２日,05/22(日),13:03,栃木ＳＣ,愛媛ＦＣ,栃木県グリーンスタジアム,スカパー／ｅ２／スカパー光／とちぎテレビ（録）
null,2911,2011,Ｊ２,第１３節第２日,05/22(日),13:03,ギラヴァンツ北九州,京都サンガF.C.,北九州市立本城陸上競技場,スカパー／ｅ２／スカパー光
null,7817,2011,Ｊ２,第１３節第２日,05/22(日),13:04,大分トリニータ,東京ヴェルディ,大分銀行ドーム,スカパー／ｅ２／スカパー光／ひかりＴＶ
null,2659,2011,Ｊ２,第１３節第２日,05/22(日),16:03,ガイナーレ鳥取,水戸ホーリーホック,とりぎんバードスタジアム,スカパー／ｅ２／スカパー光
null,15423,2011,Ｊ２,第１３節第２日,05/22(日),16:04,ＦＣ東京,湘南ベルマーレ,味の素スタジアム,スカパー／ｅ２／スカパー光
null,2985,2011,Ｊ２,第１３節第２日,05/22(日),16:04,カターレ富山,ザスパ草津,富山県総合運動公園陸上競技場,スカパー／ｅ２／スカパー光
null,4163,2011,Ｊ２,第１３節第２日,05/22(日),19:04,ＦＣ岐阜,徳島ヴォルティス,岐阜メモリアルセンター長良川競技場,スカパー／ｅ２／スカパー光
null,1982,2011,Ｊ２,第１４節第１日,05/27(金),19:04,愛媛ＦＣ,ＦＣ岐阜,ニンジニアスタジアム,スカパー／ｅ２／スカパー光／ひかりＴＶ
null,15181,2011,Ｊ１,第１３節第１日,05/28(土),13:03,ベガルタ仙台,横浜Ｆ・マリノス,ユアテックスタジアム仙台,スカパー／ｅ２／スカパー光
null,25272,2011,Ｊ１,第１３節第１日,05/28(土),14:02,浦和レッズ,アルビレックス新潟,埼玉スタジアム２００２,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＴＢＳ（単）
null,6855,2011,Ｊ１,第１３節第１日,05/28(土),14:03,柏レイソル,ヴィッセル神戸,日立柏サッカー場,スカパー／ｅ２／スカパー光／ひかりＴＶ
null,12678,2011,Ｊ１,第１３節第１日,05/28(土),14:04,清水エスパルス,ジュビロ磐田,アウトソーシングスタジアム日本平,スカパー／ｅ２／スカパー光
null,7582,2011,Ｊ１,第１３節第１日,05/28(土),16:03,ヴァンフォーレ甲府,モンテディオ山形,山梨中銀スタジアム,スカパー／ｅ２／スカパー光
null,1794,2011,Ｊ２,第１４節第２日,05/28(土),13:05,水戸ホーリーホック,サガン鳥栖,ケーズデンキスタジアム水戸,スカパー／ｅ２／スカパー光
null,2165,2011,Ｊ２,第１４節第２日,05/28(土),13:05,徳島ヴォルティス,栃木ＳＣ,鳴門・大塚スポーツパークポカリスエットスタジアム,スカパー／ｅ２／スカパー光／四国放送／ひかりＴＶ
null,1853,2011,Ｊ２,第１４節第２日,05/28(土),16:03,横浜ＦＣ,ロアッソ熊本,ニッパツ三ツ沢球技場,スカパー／ｅ２／スカパー光
null,5330,2011,Ｊ２,第１４節第２日,05/28(土),16:04,京都サンガF.C.,ＦＣ東京,京都市西京極総合運動公園陸上競技場兼球技場,スカパー／ｅ２／スカパー光／ＫＢＳ京都（録）
null,5351,2011,Ｊ１,第１３節第２日,05/29(日),13:05,セレッソ大阪,大宮アルディージャ,キンチョウスタジアム,スカパー／ｅ２／スカパー光（ＴＢＳチャンネル）／ＢＳーＴＢＳ
null,14056,2011,Ｊ１,第１３節第２日,05/29(日),16:03,川崎フロンターレ,ガンバ大阪,等々力陸上競技場,スカパー／ｅ２／スカパー光
null,11132,2011,Ｊ１,第１３節第２日,05/29(日),16:03,名古屋グランパス,アビスパ福岡,豊田スタジアム,スカパー／ｅ２／スカパー光／中京テレビ（録）
null,8049,2011,Ｊ１,第１３節第２日,05/29(日),19:04,サンフレッチェ広島,鹿島アントラーズ,広島ビッグアーチ,スカパー／ｅ２／スカパー光／ＢＳ／ひかりＴＶ
null,4705,2011,Ｊ２,第１４節第３日,05/29(日),13:03,湘南ベルマーレ,ザスパ草津,平塚競技場,スカパー／ｅ２／スカパー光
null,1336,2011,Ｊ２,第１４節第３日,05/29(日),13:03,ギラヴァンツ北九州,カターレ富山,北九州市立本城陸上競技場,スカパー／ｅ２／スカパー光
null,5567,2011,Ｊ２,第１４節第３日,05/29(日),13:04,コンサドーレ札幌,ファジアーノ岡山,札幌厚別公園競技場,スカパー／ｅ２／スカパー光
null,7216,2011,Ｊ２,第１４節第３日,05/29(日),16:03,ジェフユナイテッド千葉,大分トリニータ,フクダ電子アリーナ,スカパー／ｅ２／スカパー光
